user_id,cohort_month,join_date,period,is_active,revenue
345,2023-03-01,2023-03-01,2,1,11
345,2023-03-01,2023-03-01,3,0,0
345,2023-03-01,2023-03-01,4,0,0
345,2023-03-01,2023-03-01,5,0,0
345,2023-03-01,2023-03-01,6,0,0
345,2023-03-01,2023-03-01,7,0,0
346,2023-10-01,2023-10-01,0,1,11
347,2023-10-01,2023-10-01,0,1,14
348,2023-02-01,2023-02-01,0,1,10
348,2023-02-01,2023-02-01,1,1,13
348,2023-02-01,2023-02-01,2,1,7
348,2023-02-01,2023-02-01,3,0,0
348,2023-02-01,2023-02-01,4,1,7
348,2023-02-01,2023-02-01,5,1,7
348,2023-02-01,2023-02-01,6,0,0
348,2023-02-01,2023-02-01,7,0,0
348,2023-02-01,2023-02-01,8,0,0
349,2023-02-01,2023-02-01,0,1,10
349,2023-02-01,2023-02-01,1,1,8
349,2023-02-01,2023-02-01,2,1,11
349,2023-02-01,2023-02-01,3,0,0
349,2023-02-01,2023-02-01,4,1,11
349,2023-02-01,2023-02-01,5,0,0
349,2023-02-01,2023-02-01,6,0,0
349,2023-02-01,2023-02-01,7,0,0
349,2023-02-01,2023-02-01,8,1,15
350,2023-06-01,2023-06-01,0,1,8
350,2023-06-01,2023-06-01,1,1,8
350,2023-06-01,2023-06-01,2,0,0
350,2023-06-01,2023-06-01,3,1,5
350,2023-06-01,2023-06-01,4,1,12
351,2023-01-01,2023-01-01,0,1,11
351,2023-01-01,2023-01-01,1,1,10
351,2023-01-01,2023-01-01,2,1,7
351,2023-01-01,2023-01-01,3,1,6
351,2023-01-01,2023-01-01,4,0,0
351,2023-01-01,2023-01-01,5,1,11
351,2023-01-01,2023-01-01,6,0,0
351,2023-01-01,2023-01-01,7,0,0
351,2023-01-01,2023-01-01,8,0,0
351,2023-01-01,2023-01-01,9,0,0
352,2023-03-01,2023-03-01,0,1,12
352,2023-03-01,2023-03-01,1,1,10
352,2023-03-01,2023-03-01,2,1,9
352,2023-03-01,2023-03-01,3,1,14
352,2023-03-01,2023-03-01,4,0,0
352,2023-03-01,2023-03-01,5,0,0
352,2023-03-01,2023-03-01,6,0,0
352,2023-03-01,2023-03-01,7,0,0
353,2023-05-01,2023-05-01,0,1,11
353,2023-05-01,2023-05-01,1,0,0
353,2023-05-01,2023-05-01,2,1,11
353,2023-05-01,2023-05-01,3,1,7
353,2023-05-01,2023-05-01,4,1,7
353,2023-05-01,2023-05-01,5,0,0
354,2023-10-01,2023-10-01,0,1,9
355,2023-10-01,2023-10-01,0,1,14
356,2023-02-01,2023-02-01,0,1,9
356,2023-02-01,2023-02-01,1,0,0
356,2023-02-01,2023-02-01,2,1,8
356,2023-02-01,2023-02-01,3,1,11
356,2023-02-01,2023-02-01,4,0,0
356,2023-02-01,2023-02-01,5,0,0
356,2023-02-01,2023-02-01,6,0,0
356,2023-02-01,2023-02-01,7,0,0
356,2023-02-01,2023-02-01,8,1,10
357,2023-09-01,2023-09-01,0,1,9
357,2023-09-01,2023-09-01,1,1,8
358,2023-01-01,2023-01-01,0,1,9
358,2023-01-01,2023-01-01,1,1,7
358,2023-01-01,2023-01-01,2,0,0
358,2023-01-01,2023-01-01,3,0,0
358,2023-01-01,2023-01-01,4,1,6
358,2023-01-01,2023-01-01,5,0,0
358,2023-01-01,2023-01-01,6,0,0
358,2023-01-01,2023-01-01,7,1,9
358,2023-01-01,2023-01-01,8,0,0
358,2023-01-01,2023-01-01,9,1,8
359,2023-08-01,2023-08-01,0,1,13
359,2023-08-01,2023-08-01,1,1,12
359,2023-08-01,2023-08-01,2,1,14
360,2023-09-01,2023-09-01,0,1,8
360,2023-09-01,2023-09-01,1,1,13
361,2023-09-01,2023-09-01,0,1,6
361,2023-09-01,2023-09-01,1,1,14
362,2023-03-01,2023-03-01,0,1,11
362,2023-03-01,2023-03-01,1,1,11
362,2023-03-01,2023-03-01,2,0,0
362,2023-03-01,2023-03-01,3,0,0
362,2023-03-01,2023-03-01,4,0,0
362,2023-03-01,2023-03-01,5,0,0
362,2023-03-01,2023-03-01,6,0,0
362,2023-03-01,2023-03-01,7,0,0
363,2023-09-01,2023-09-01,0,1,10
363,2023-09-01,2023-09-01,1,1,6
364,2023-02-01,2023-02-01,0,1,10
364,2023-02-01,2023-02-01,1,1,3
364,2023-02-01,2023-02-01,2,0,0
364,2023-02-01,2023-02-01,3,1,11
364,2023-02-01,2023-02-01,4,0,0
364,2023-02-01,2023-02-01,5,1,8
364,2023-02-01,2023-02-01,6,1,10
364,2023-02-01,2023-02-01,7,0,0
364,2023-02-01,2023-02-01,8,0,0
365,2023-06-01,2023-06-01,0,1,5
365,2023-06-01,2023-06-01,1,1,4
365,2023-06-01,2023-06-01,2,0,0
365,2023-06-01,2023-06-01,3,1,9
365,2023-06-01,2023-06-01,4,1,16
366,2023-05-01,2023-05-01,0,1,9
366,2023-05-01,2023-05-01,1,1,9
366,2023-05-01,2023-05-01,2,0,0
366,2023-05-01,2023-05-01,3,0,0
366,2023-05-01,2023-05-01,4,1,11
366,2023-05-01,2023-05-01,5,0,0
367,2023-04-01,2023-04-01,0,1,6
367,2023-04-01,2023-04-01,1,1,10
367,2023-04-01,2023-04-01,2,1,15
367,2023-04-01,2023-04-01,3,1,12
367,2023-04-01,2023-04-01,4,1,9
367,2023-04-01,2023-04-01,5,1,10
367,2023-04-01,2023-04-01,6,0,0
368,2023-01-01,2023-01-01,0,1,6
368,2023-01-01,2023-01-01,1,1,16
368,2023-01-01,2023-01-01,2,0,0
368,2023-01-01,2023-01-01,3,0,0
368,2023-01-01,2023-01-01,4,0,0
368,2023-01-01,2023-01-01,5,1,15
368,2023-01-01,2023-01-01,6,0,0
368,2023-01-01,2023-01-01,7,0,0
368,2023-01-01,2023-01-01,8,0,0
368,2023-01-01,2023-01-01,9,0,0
369,2023-08-01,2023-08-01,0,1,6
369,2023-08-01,2023-08-01,1,1,5
369,2023-08-01,2023-08-01,2,1,9
370,2023-04-01,2023-04-01,0,1,7
370,2023-04-01,2023-04-01,1,1,9
370,2023-04-01,2023-04-01,2,1,11
370,2023-04-01,2023-04-01,3,0,0
370,2023-04-01,2023-04-01,4,0,0
370,2023-04-01,2023-04-01,5,0,0
370,2023-04-01,2023-04-01,6,0,0
371,2023-07-01,2023-07-01,0,1,8
371,2023-07-01,2023-07-01,1,1,10
371,2023-07-01,2023-07-01,2,1,7
371,2023-07-01,2023-07-01,3,1,10
372,2023-05-01,2023-05-01,0,1,11
372,2023-05-01,2023-05-01,1,1,7
372,2023-05-01,2023-05-01,2,1,9
372,2023-05-01,2023-05-01,3,0,0
372,2023-05-01,2023-05-01,4,1,15
372,2023-05-01,2023-05-01,5,1,14
373,2023-04-01,2023-04-01,0,1,13
373,2023-04-01,2023-04-01,1,1,18
373,2023-04-01,2023-04-01,2,1,9
373,2023-04-01,2023-04-01,3,0,0
373,2023-04-01,2023-04-01,4,1,10
373,2023-04-01,2023-04-01,5,0,0
373,2023-04-01,2023-04-01,6,0,0
374,2023-09-01,2023-09-01,0,1,9
374,2023-09-01,2023-09-01,1,1,13
375,2023-01-01,2023-01-01,0,1,8
375,2023-01-01,2023-01-01,1,1,11
375,2023-01-01,2023-01-01,2,0,0
375,2023-01-01,2023-01-01,3,0,0
375,2023-01-01,2023-01-01,4,0,0
375,2023-01-01,2023-01-01,5,1,8
375,2023-01-01,2023-01-01,6,0,0
375,2023-01-01,2023-01-01,7,0,0
375,2023-01-01,2023-01-01,8,0,0
375,2023-01-01,2023-01-01,9,0,0
376,2023-08-01,2023-08-01,0,1,11
376,2023-08-01,2023-08-01,1,1,9
376,2023-08-01,2023-08-01,2,0,0
377,2023-08-01,2023-08-01,0,1,11
377,2023-08-01,2023-08-01,1,0,0
377,2023-08-01,2023-08-01,2,0,0
378,2023-04-01,2023-04-01,0,1,6
378,2023-04-01,2023-04-01,1,1,9
378,2023-04-01,2023-04-01,2,1,12
378,2023-04-01,2023-04-01,3,0,0
378,2023-04-01,2023-04-01,4,0,0
378,2023-04-01,2023-04-01,5,1,12
378,2023-04-01,2023-04-01,6,1,8
379,2023-03-01,2023-03-01,0,1,11
379,2023-03-01,2023-03-01,1,0,0
379,2023-03-01,2023-03-01,2,1,12
379,2023-03-01,2023-03-01,3,0,0
379,2023-03-01,2023-03-01,4,1,16
379,2023-03-01,2023-03-01,5,0,0
379,2023-03-01,2023-03-01,6,0,0
379,2023-03-01,2023-03-01,7,0,0
380,2023-01-01,2023-01-01,0,1,11
380,2023-01-01,2023-01-01,1,0,0
380,2023-01-01,2023-01-01,2,1,9
380,2023-01-01,2023-01-01,3,1,8
380,2023-01-01,2023-01-01,4,1,11
380,2023-01-01,2023-01-01,5,0,0
380,2023-01-01,2023-01-01,6,0,0
380,2023-01-01,2023-01-01,7,0,0
380,2023-01-01,2023-01-01,8,0,0
380,2023-01-01,2023-01-01,9,0,0
381,2023-10-01,2023-10-01,0,1,7
382,2023-10-01,2023-10-01,0,1,13
383,2023-03-01,2023-03-01,0,1,7
383,2023-03-01,2023-03-01,1,1,11
383,2023-03-01,2023-03-01,2,1,10
383,2023-03-01,2023-03-01,3,0,0
383,2023-03-01,2023-03-01,4,0,0
383,2023-03-01,2023-03-01,5,0,0
383,2023-03-01,2023-03-01,6,0,0
383,2023-03-01,2023-03-01,7,0,0
384,2023-01-01,2023-01-01,0,1,12
384,2023-01-01,2023-01-01,1,1,6
384,2023-01-01,2023-01-01,2,1,8
384,2023-01-01,2023-01-01,3,0,0
384,2023-01-01,2023-01-01,4,1,8
384,2023-01-01,2023-01-01,5,0,0
384,2023-01-01,2023-01-01,6,0,0
384,2023-01-01,2023-01-01,7,0,0
384,2023-01-01,2023-01-01,8,0,0
384,2023-01-01,2023-01-01,9,0,0
385,2023-02-01,2023-02-01,0,1,18
385,2023-02-01,2023-02-01,1,1,9
385,2023-02-01,2023-02-01,2,1,11
385,2023-02-01,2023-02-01,3,0,0
385,2023-02-01,2023-02-01,4,1,9
385,2023-02-01,2023-02-01,5,0,0
385,2023-02-01,2023-02-01,6,1,6
385,2023-02-01,2023-02-01,7,0,0
385,2023-02-01,2023-02-01,8,0,0
386,2023-01-01,2023-01-01,0,1,8
386,2023-01-01,2023-01-01,1,1,10
386,2023-01-01,2023-01-01,2,0,0
386,2023-01-01,2023-01-01,3,1,12
386,2023-01-01,2023-01-01,4,1,10
386,2023-01-01,2023-01-01,5,0,0
386,2023-01-01,2023-01-01,6,0,0
386,2023-01-01,2023-01-01,7,0,0
386,2023-01-01,2023-01-01,8,0,0
386,2023-01-01,2023-01-01,9,0,0
387,2023-09-01,2023-09-01,0,1,13
387,2023-09-01,2023-09-01,1,1,5
388,2023-09-01,2023-09-01,0,1,7
388,2023-09-01,2023-09-01,1,0,0
389,2023-02-01,2023-02-01,0,1,7
389,2023-02-01,2023-02-01,1,1,9
389,2023-02-01,2023-02-01,2,1,14
389,2023-02-01,2023-02-01,3,0,0
389,2023-02-01,2023-02-01,4,1,8
389,2023-02-01,2023-02-01,5,0,0
389,2023-02-01,2023-02-01,6,0,0
389,2023-02-01,2023-02-01,7,1,8
389,2023-02-01,2023-02-01,8,0,0
390,2023-08-01,2023-08-01,0,1,6
390,2023-08-01,2023-08-01,1,0,0
390,2023-08-01,2023-08-01,2,1,14
391,2023-02-01,2023-02-01,0,1,6
391,2023-02-01,2023-02-01,1,1,11
391,2023-02-01,2023-02-01,2,1,10
391,2023-02-01,2023-02-01,3,0,0
391,2023-02-01,2023-02-01,4,1,6
391,2023-02-01,2023-02-01,5,0,0
391,2023-02-01,2023-02-01,6,0,0
391,2023-02-01,2023-02-01,7,0,0
391,2023-02-01,2023-02-01,8,0,0
392,2023-04-01,2023-04-01,0,1,9
392,2023-04-01,2023-04-01,1,1,15
392,2023-04-01,2023-04-01,2,0,0
392,2023-04-01,2023-04-01,3,1,13
392,2023-04-01,2023-04-01,4,1,10
392,2023-04-01,2023-04-01,5,1,13
392,2023-04-01,2023-04-01,6,0,0
393,2023-06-01,2023-06-01,0,1,9
393,2023-06-01,2023-06-01,1,1,10
393,2023-06-01,2023-06-01,2,1,10
393,2023-06-01,2023-06-01,3,1,11
393,2023-06-01,2023-06-01,4,0,0
394,2023-08-01,2023-08-01,0,1,8
394,2023-08-01,2023-08-01,1,1,6
394,2023-08-01,2023-08-01,2,1,8
395,2023-09-01,2023-09-01,0,1,12
395,2023-09-01,2023-09-01,1,1,9
396,2023-01-01,2023-01-01,0,1,7
396,2023-01-01,2023-01-01,1,1,7
396,2023-01-01,2023-01-01,2,0,0
396,2023-01-01,2023-01-01,3,0,0
396,2023-01-01,2023-01-01,4,0,0
396,2023-01-01,2023-01-01,5,1,8
396,2023-01-01,2023-01-01,6,1,9
396,2023-01-01,2023-01-01,7,0,0
396,2023-01-01,2023-01-01,8,0,0
396,2023-01-01,2023-01-01,9,1,11
397,2023-02-01,2023-02-01,0,1,10
397,2023-02-01,2023-02-01,1,1,13
397,2023-02-01,2023-02-01,2,0,0
397,2023-02-01,2023-02-01,3,1,9
397,2023-02-01,2023-02-01,4,0,0
397,2023-02-01,2023-02-01,5,0,0
397,2023-02-01,2023-02-01,6,0,0
397,2023-02-01,2023-02-01,7,1,15
397,2023-02-01,2023-02-01,8,0,0
398,2023-03-01,2023-03-01,0,1,9
398,2023-03-01,2023-03-01,1,0,0
398,2023-03-01,2023-03-01,2,1,8
398,2023-03-01,2023-03-01,3,1,7
398,2023-03-01,2023-03-01,4,1,11
398,2023-03-01,2023-03-01,5,0,0
398,2023-03-01,2023-03-01,6,0,0
398,2023-03-01,2023-03-01,7,0,0
399,2023-04-01,2023-04-01,0,1,11
399,2023-04-01,2023-04-01,1,1,12
399,2023-04-01,2023-04-01,2,0,0
399,2023-04-01,2023-04-01,3,0,0
399,2023-04-01,2023-04-01,4,0,0
399,2023-04-01,2023-04-01,5,0,0
399,2023-04-01,2023-04-01,6,0,0
400,2023-10-01,2023-10-01,0,1,4
401,2023-08-01,2023-08-01,0,1,12
401,2023-08-01,2023-08-01,1,1,9
401,2023-08-01,2023-08-01,2,1,9
402,2023-04-01,2023-04-01,0,1,7
402,2023-04-01,2023-04-01,1,0,0
402,2023-04-01,2023-04-01,2,1,7
402,2023-04-01,2023-04-01,3,0,0
402,2023-04-01,2023-04-01,4,0,0
402,2023-04-01,2023-04-01,5,0,0
402,2023-04-01,2023-04-01,6,0,0
403,2023-10-01,2023-10-01,0,1,13
404,2023-05-01,2023-05-01,0,1,12
404,2023-05-01,2023-05-01,1,0,0
404,2023-05-01,2023-05-01,2,1,6
404,2023-05-01,2023-05-01,3,1,11
404,2023-05-01,2023-05-01,4,0,0
404,2023-05-01,2023-05-01,5,1,9
405,2023-06-01,2023-06-01,0,1,10
405,2023-06-01,2023-06-01,1,1,11
405,2023-06-01,2023-06-01,2,1,14
405,2023-06-01,2023-06-01,3,0,0
405,2023-06-01,2023-06-01,4,0,0
406,2023-05-01,2023-05-01,0,1,9
406,2023-05-01,2023-05-01,1,0,0
406,2023-05-01,2023-05-01,2,0,0
406,2023-05-01,2023-05-01,3,1,15
406,2023-05-01,2023-05-01,4,0,0
406,2023-05-01,2023-05-01,5,0,0
407,2023-02-01,2023-02-01,0,1,8
407,2023-02-01,2023-02-01,1,1,14
407,2023-02-01,2023-02-01,2,1,5
407,2023-02-01,2023-02-01,3,1,10
407,2023-02-01,2023-02-01,4,1,14
407,2023-02-01,2023-02-01,5,0,0
407,2023-02-01,2023-02-01,6,0,0
407,2023-02-01,2023-02-01,7,0,0
407,2023-02-01,2023-02-01,8,1,12
408,2023-10-01,2023-10-01,0,1,7
409,2023-01-01,2023-01-01,0,1,4
409,2023-01-01,2023-01-01,1,1,11
409,2023-01-01,2023-01-01,2,1,8
409,2023-01-01,2023-01-01,3,1,11
409,2023-01-01,2023-01-01,4,1,9
409,2023-01-01,2023-01-01,5,0,0
409,2023-01-01,2023-01-01,6,0,0
409,2023-01-01,2023-01-01,7,1,12
409,2023-01-01,2023-01-01,8,0,0
409,2023-01-01,2023-01-01,9,1,5
410,2023-02-01,2023-02-01,0,1,6
410,2023-02-01,2023-02-01,1,1,3
410,2023-02-01,2023-02-01,2,1,10
410,2023-02-01,2023-02-01,3,0,0
410,2023-02-01,2023-02-01,4,0,0
410,2023-02-01,2023-02-01,5,0,0
410,2023-02-01,2023-02-01,6,0,0
410,2023-02-01,2023-02-01,7,0,0
410,2023-02-01,2023-02-01,8,0,0
411,2023-03-01,2023-03-01,0,1,7
411,2023-03-01,2023-03-01,1,1,10
411,2023-03-01,2023-03-01,2,0,0
411,2023-03-01,2023-03-01,3,1,14
411,2023-03-01,2023-03-01,4,1,13
411,2023-03-01,2023-03-01,5,1,12
411,2023-03-01,2023-03-01,6,0,0
411,2023-03-01,2023-03-01,7,0,0
412,2023-03-01,2023-03-01,0,1,11
412,2023-03-01,2023-03-01,1,1,12
412,2023-03-01,2023-03-01,2,1,11
412,2023-03-01,2023-03-01,3,1,10
412,2023-03-01,2023-03-01,4,1,14
412,2023-03-01,2023-03-01,5,1,10
412,2023-03-01,2023-03-01,6,0,0
412,2023-03-01,2023-03-01,7,0,0
413,2023-02-01,2023-02-01,0,1,10
413,2023-02-01,2023-02-01,1,1,7
413,2023-02-01,2023-02-01,2,1,12
413,2023-02-01,2023-02-01,3,0,0
413,2023-02-01,2023-02-01,4,0,0
413,2023-02-01,2023-02-01,5,0,0
413,2023-02-01,2023-02-01,6,0,0
413,2023-02-01,2023-02-01,7,0,0
413,2023-02-01,2023-02-01,8,0,0
414,2023-01-01,2023-01-01,0,1,12
414,2023-01-01,2023-01-01,1,1,11
414,2023-01-01,2023-01-01,2,0,0
414,2023-01-01,2023-01-01,3,1,10
414,2023-01-01,2023-01-01,4,0,0
414,2023-01-01,2023-01-01,5,0,0
414,2023-01-01,2023-01-01,6,0,0
414,2023-01-01,2023-01-01,7,0,0
414,2023-01-01,2023-01-01,8,0,0
414,2023-01-01,2023-01-01,9,0,0
415,2023-07-01,2023-07-01,0,1,7
415,2023-07-01,2023-07-01,1,1,11
415,2023-07-01,2023-07-01,2,1,7
415,2023-07-01,2023-07-01,3,0,0
416,2023-10-01,2023-10-01,0,1,11
417,2023-02-01,2023-02-01,0,1,12
417,2023-02-01,2023-02-01,1,1,12
417,2023-02-01,2023-02-01,2,0,0
417,2023-02-01,2023-02-01,3,1,8
417,2023-02-01,2023-02-01,4,0,0
417,2023-02-01,2023-02-01,5,0,0
417,2023-02-01,2023-02-01,6,0,0
417,2023-02-01,2023-02-01,7,0,0
417,2023-02-01,2023-02-01,8,0,0
418,2023-03-01,2023-03-01,0,1,12
418,2023-03-01,2023-03-01,1,1,7
418,2023-03-01,2023-03-01,2,1,10
418,2023-03-01,2023-03-01,3,0,0
418,2023-03-01,2023-03-01,4,0,0
418,2023-03-01,2023-03-01,5,1,11
418,2023-03-01,2023-03-01,6,1,10
418,2023-03-01,2023-03-01,7,0,0
419,2023-06-01,2023-06-01,0,1,13
419,2023-06-01,2023-06-01,1,1,11
419,2023-06-01,2023-06-01,2,0,0
419,2023-06-01,2023-06-01,3,0,0
419,2023-06-01,2023-06-01,4,1,5
420,2023-10-01,2023-10-01,0,1,8
421,2023-07-01,2023-07-01,0,1,11
421,2023-07-01,2023-07-01,1,1,14
421,2023-07-01,2023-07-01,2,1,8
421,2023-07-01,2023-07-01,3,0,0
422,2023-08-01,2023-08-01,0,1,14
422,2023-08-01,2023-08-01,1,1,7
422,2023-08-01,2023-08-01,2,0,0
423,2023-06-01,2023-06-01,0,1,8
423,2023-06-01,2023-06-01,1,1,9
423,2023-06-01,2023-06-01,2,1,12
423,2023-06-01,2023-06-01,3,0,0
423,2023-06-01,2023-06-01,4,1,9
424,2023-05-01,2023-05-01,0,1,8
424,2023-05-01,2023-05-01,1,1,3
424,2023-05-01,2023-05-01,2,1,10
424,2023-05-01,2023-05-01,3,1,8
424,2023-05-01,2023-05-01,4,0,0
424,2023-05-01,2023-05-01,5,0,0
425,2023-02-01,2023-02-01,0,1,8
425,2023-02-01,2023-02-01,1,1,13
425,2023-02-01,2023-02-01,2,1,13
425,2023-02-01,2023-02-01,3,0,0
425,2023-02-01,2023-02-01,4,0,0
425,2023-02-01,2023-02-01,5,1,19
425,2023-02-01,2023-02-01,6,0,0
425,2023-02-01,2023-02-01,7,0,0
425,2023-02-01,2023-02-01,8,0,0
426,2023-09-01,2023-09-01,0,1,12
426,2023-09-01,2023-09-01,1,1,13
427,2023-09-01,2023-09-01,0,1,12
427,2023-09-01,2023-09-01,1,0,0
428,2023-01-01,2023-01-01,0,1,10
428,2023-01-01,2023-01-01,1,1,11
428,2023-01-01,2023-01-01,2,1,13
428,2023-01-01,2023-01-01,3,0,0
428,2023-01-01,2023-01-01,4,0,0
428,2023-01-01,2023-01-01,5,0,0
428,2023-01-01,2023-01-01,6,0,0
428,2023-01-01,2023-01-01,7,0,0
428,2023-01-01,2023-01-01,8,0,0
428,2023-01-01,2023-01-01,9,0,0
429,2023-08-01,2023-08-01,0,1,6
429,2023-08-01,2023-08-01,1,1,13
429,2023-08-01,2023-08-01,2,1,6
430,2023-01-01,2023-01-01,0,1,16
430,2023-01-01,2023-01-01,1,1,10
430,2023-01-01,2023-01-01,2,0,0
430,2023-01-01,2023-01-01,3,1,8
430,2023-01-01,2023-01-01,4,0,0
430,2023-01-01,2023-01-01,5,0,0
430,2023-01-01,2023-01-01,6,0,0
430,2023-01-01,2023-01-01,7,0,0
430,2023-01-01,2023-01-01,8,1,10
430,2023-01-01,2023-01-01,9,0,0
431,2023-08-01,2023-08-01,0,1,5
431,2023-08-01,2023-08-01,1,1,9
431,2023-08-01,2023-08-01,2,1,7
432,2023-09-01,2023-09-01,0,1,2
432,2023-09-01,2023-09-01,1,1,11
433,2023-02-01,2023-02-01,0,1,6
433,2023-02-01,2023-02-01,1,1,14
433,2023-02-01,2023-02-01,2,0,0
433,2023-02-01,2023-02-01,3,0,0
433,2023-02-01,2023-02-01,4,0,0
433,2023-02-01,2023-02-01,5,1,3
433,2023-02-01,2023-02-01,6,0,0
433,2023-02-01,2023-02-01,7,0,0
433,2023-02-01,2023-02-01,8,0,0
434,2023-05-01,2023-05-01,0,1,11
434,2023-05-01,2023-05-01,1,0,0
434,2023-05-01,2023-05-01,2,1,7
434,2023-05-01,2023-05-01,3,1,5
434,2023-05-01,2023-05-01,4,1,10
434,2023-05-01,2023-05-01,5,0,0
435,2023-02-01,2023-02-01,0,1,12
435,2023-02-01,2023-02-01,1,0,0
435,2023-02-01,2023-02-01,2,1,9
435,2023-02-01,2023-02-01,3,1,11
435,2023-02-01,2023-02-01,4,0,0
435,2023-02-01,2023-02-01,5,0,0
435,2023-02-01,2023-02-01,6,1,14
435,2023-02-01,2023-02-01,7,1,9
435,2023-02-01,2023-02-01,8,0,0
436,2023-06-01,2023-06-01,0,1,9
436,2023-06-01,2023-06-01,1,1,9
436,2023-06-01,2023-06-01,2,1,6
436,2023-06-01,2023-06-01,3,0,0
436,2023-06-01,2023-06-01,4,0,0
437,2023-10-01,2023-10-01,0,1,9
438,2023-01-01,2023-01-01,0,1,8
438,2023-01-01,2023-01-01,1,1,7
438,2023-01-01,2023-01-01,2,1,5
438,2023-01-01,2023-01-01,3,1,12
438,2023-01-01,2023-01-01,4,0,0
438,2023-01-01,2023-01-01,5,0,0
438,2023-01-01,2023-01-01,6,1,7
438,2023-01-01,2023-01-01,7,0,0
438,2023-01-01,2023-01-01,8,0,0
438,2023-01-01,2023-01-01,9,0,0
439,2023-04-01,2023-04-01,0,1,5
439,2023-04-01,2023-04-01,1,1,11
439,2023-04-01,2023-04-01,2,0,0
439,2023-04-01,2023-04-01,3,1,12
439,2023-04-01,2023-04-01,4,0,0
439,2023-04-01,2023-04-01,5,0,0
439,2023-04-01,2023-04-01,6,0,0
440,2023-10-01,2023-10-01,0,1,9
441,2023-04-01,2023-04-01,0,1,12
441,2023-04-01,2023-04-01,1,1,11
441,2023-04-01,2023-04-01,2,1,8
441,2023-04-01,2023-04-01,3,1,9
441,2023-04-01,2023-04-01,4,0,0
441,2023-04-01,2023-04-01,5,0,0
441,2023-04-01,2023-04-01,6,1,12
442,2023-02-01,2023-02-01,0,1,9
442,2023-02-01,2023-02-01,1,0,0
442,2023-02-01,2023-02-01,2,1,13
442,2023-02-01,2023-02-01,3,0,0
442,2023-02-01,2023-02-01,4,1,12
442,2023-02-01,2023-02-01,5,0,0
442,2023-02-01,2023-02-01,6,0,0
442,2023-02-01,2023-02-01,7,0,0
442,2023-02-01,2023-02-01,8,0,0
443,2023-05-01,2023-05-01,0,1,7
443,2023-05-01,2023-05-01,1,0,0
443,2023-05-01,2023-05-01,2,1,13
443,2023-05-01,2023-05-01,3,0,0
443,2023-05-01,2023-05-01,4,1,10
443,2023-05-01,2023-05-01,5,0,0
444,2023-06-01,2023-06-01,0,1,7
444,2023-06-01,2023-06-01,1,1,9
444,2023-06-01,2023-06-01,2,0,0
444,2023-06-01,2023-06-01,3,1,9
444,2023-06-01,2023-06-01,4,0,0
445,2023-07-01,2023-07-01,0,1,6
445,2023-07-01,2023-07-01,1,1,7
445,2023-07-01,2023-07-01,2,1,7
445,2023-07-01,2023-07-01,3,0,0
446,2023-04-01,2023-04-01,0,1,10
446,2023-04-01,2023-04-01,1,1,8
446,2023-04-01,2023-04-01,2,1,15
446,2023-04-01,2023-04-01,3,1,7
446,2023-04-01,2023-04-01,4,0,0
446,2023-04-01,2023-04-01,5,0,0
446,2023-04-01,2023-04-01,6,0,0
447,2023-10-01,2023-10-01,0,1,14
448,2023-06-01,2023-06-01,0,1,11
448,2023-06-01,2023-06-01,1,0,0
448,2023-06-01,2023-06-01,2,1,6
448,2023-06-01,2023-06-01,3,1,18
448,2023-06-01,2023-06-01,4,0,0
449,2023-03-01,2023-03-01,0,1,14
449,2023-03-01,2023-03-01,1,1,9
449,2023-03-01,2023-03-01,2,1,11
449,2023-03-01,2023-03-01,3,0,0
449,2023-03-01,2023-03-01,4,0,0
449,2023-03-01,2023-03-01,5,1,6
449,2023-03-01,2023-03-01,6,0,0
449,2023-03-01,2023-03-01,7,0,0
450,2023-10-01,2023-10-01,0,1,14
451,2023-10-01,2023-10-01,0,1,13
452,2023-05-01,2023-05-01,0,1,7
452,2023-05-01,2023-05-01,1,0,0
452,2023-05-01,2023-05-01,2,0,0
452,2023-05-01,2023-05-01,3,1,7
452,2023-05-01,2023-05-01,4,1,4
452,2023-05-01,2023-05-01,5,0,0
453,2023-01-01,2023-01-01,0,1,9
453,2023-01-01,2023-01-01,1,1,11
453,2023-01-01,2023-01-01,2,1,6
453,2023-01-01,2023-01-01,3,1,11
453,2023-01-01,2023-01-01,4,1,7
453,2023-01-01,2023-01-01,5,0,0
453,2023-01-01,2023-01-01,6,0,0
453,2023-01-01,2023-01-01,7,0,0
453,2023-01-01,2023-01-01,8,0,0
453,2023-01-01,2023-01-01,9,0,0
454,2023-06-01,2023-06-01,0,1,14
454,2023-06-01,2023-06-01,1,1,17
454,2023-06-01,2023-06-01,2,1,10
454,2023-06-01,2023-06-01,3,1,10
454,2023-06-01,2023-06-01,4,0,0
455,2023-06-01,2023-06-01,0,1,9
455,2023-06-01,2023-06-01,1,0,0
455,2023-06-01,2023-06-01,2,1,7
455,2023-06-01,2023-06-01,3,1,9
455,2023-06-01,2023-06-01,4,0,0
456,2023-02-01,2023-02-01,0,1,18
456,2023-02-01,2023-02-01,1,1,12
456,2023-02-01,2023-02-01,2,1,8
456,2023-02-01,2023-02-01,3,1,14
456,2023-02-01,2023-02-01,4,0,0
456,2023-02-01,2023-02-01,5,0,0
456,2023-02-01,2023-02-01,6,1,12
456,2023-02-01,2023-02-01,7,0,0
456,2023-02-01,2023-02-01,8,0,0
457,2023-07-01,2023-07-01,0,1,15
